UserID;Gender;Occupation;Zip-code;Age
2802;M;20;Nova Iorque (estado);6
2803;M;7;Califórnia;5
2804;F;0;Indiana;6
2805;M;19;Connecticut;8
2806;M;10;Pensilvânia;2
2807;F;11;Maryland;6
2808;M;16;Illinois;8
2809;M;7;Nova Iorque (estado);5
2810;F;10;Missouri;2
2811;M;19;Califórnia;5
2812;M;17;Illinois;5
2813;M;20;Minnesota;6
2814;M;7;Massachusetts;6
2815;M;17;Illinois;6
2816;M;7;Illinois;6
2817;M;12;Wisconsin;6
2818;M;12;Minnesota;5
2819;M;14;Ohio;7
2820;F;0;Massachusetts;6
2821;M;20;Nova Iorque (estado);4
2822;M;7;Nova Iorque (estado);7
2823;M;4;Massachusetts;5
2824;M;4;Massachusetts;3
2825;F;20;Califórnia;5
2826;M;12;Nova Iorque (estado);7
2827;M;17;Califórnia;5
2828;M;4;Massachusetts;4
2829;M;20;Nova Iorque (estado);7
2830;M;7;Califórnia;7
2831;M;0;Flórida;5
2832;M;17;Washington, D.C.;6
2833;M;15;Arizona;6
2834;M;1;Flórida;6
2835;M;20;Illinois;6
2836;M;12;Nova Jérsia;5
2837;M;0;Michigan;4
2838;M;1;Califórnia;4
2839;M;17;Nova Iorque (estado);5
2840;M;0;Illinois;6
2841;M;12;Washington;8
2842;M;17;Geórgia (Estados Unidos);6
2843;F;4;Texas;6
2844;M;20;Novo México;6
2845;M;4;Oklahoma;6
2846;F;4;Califórnia;3
2847;M;4;Nova Iorque (estado);4
2848;M;0;Indiana;5
2849;M;11;Califórnia;7
2850;M;20;Califórnia;4
2851;F;7;Califórnia;5
2852;M;12;Washington;5
2853;M;1;;2
2854;F;4;Missouri;4
2855;M;4;Califórnia;5
2856;M;11;Maryland;6
2857;M;0;Nova Iorque (estado);5
2858;F;10;Arkansas;0
2859;M;1;Califórnia;3
2860;M;17;Washington, D.C.;7
2861;M;15;Connecticut;5
2862;M;7;Minnesota;7
2863;F;2;Carolina do Norte;5
2864;F;3;Nova Iorque (estado);6
2865;F;6;Maryland;6
2866;M;7;Wisconsin;5
2867;M;17;Pensilvânia;7
2868;M;12;Califórnia;7
2869;M;17;Nova Jérsia;8
2870;M;18;Califórnia;8
2871;F;14;Washington;5
2872;M;20;Califórnia;5
2873;F;4;Missouri;3
2874;F;20;Washington, D.C.;7
2875;M;2;Nova Iorque (estado);6
2876;M;17;Massachusetts;4
2877;M;1;Colorado;6
2878;F;20;Novo México;8
2879;M;4;Illinois;4
2880;M;12;Minnesota;4
2881;F;12;Texas;6
2882;M;20;Texas;4
2883;M;20;Geórgia (Estados Unidos);3
2884;F;3;Wisconsin;7
2885;F;1;Colorado;4
2886;M;4;Illinois;4
2887;M;3;Kansas;5
2888;M;14;Minnesota;6
2889;M;3;Minnesota;7
2890;M;7;Califórnia;7
2891;F;4;Missouri;4
2892;M;4;Utah;5
2893;M;1;Califórnia;6
2894;M;4;Ohio;4
2895;M;11;Nova Jérsia;6
2896;M;14;Illinois;4
2897;M;5;Oregon;6
2898;M;4;Massachusetts;4
2899;M;14;Califórnia;7
2900;M;12;Califórnia;4
2901;M;17;Texas;5
2902;M;12;Washington;6
2903;M;16;Maryland;6
2904;M;4;Pensilvânia;6
2905;M;17;Minnesota;6
2906;M;19;Minnesota;6
2907;F;5;Nova Iorque (estado);6
2908;M;2;Oklahoma;4
2909;M;7;Ohio;5
2910;M;19;Texas;0
2911;F;4;Minnesota;5
2912;F;4;Michigan;4
2913;F;20;Washington;6
2914;M;4;Califórnia;5
2915;M;7;Virgínia;6
2916;M;2;Washington;7
2917;M;0;Illinois;5
2918;M;12;Washington;5
2919;M;17;Novo México;4
2920;M;2;Minnesota;5
2921;M;1;Wisconsin;8
2922;M;17;Iowa;6
2923;M;12;Ohio;6
2924;F;4;Califórnia;4
2925;F;4;Virgínia;5
2926;F;2;Minnesota;3
2927;M;12;Virgínia;6
2928;M;2;Califórnia;5
2929;M;2;Illinois;4
2930;M;17;Ohio;8
2931;M;4;Pensilvânia;3
2932;M;12;Minnesota;4
2933;M;11;Flórida;7
2934;F;20;Califórnia;6
2935;M;0;Minnesota;5
2936;F;4;Califórnia;4
2937;F;4;Michigan;4
2938;F;0;Minnesota;6
2939;F;15;Califórnia;6
2940;M;0;Massachusetts;5
2941;M;12;Washington;6
2942;F;1;Califórnia;8
2943;M;12;Califórnia;6
2944;F;4;Michigan;4
2945;F;17;Nevada;6
2946;M;16;Califórnia;6
2947;F;0;Massachusetts;6
2948;M;14;Michigan;4
2949;M;17;Washington;6
2950;M;0;Arkansas;4
2951;F;14;Califórnia;6
2952;M;4;Connecticut;5
2953;M;20;Virgínia;5
2954;M;2;Nova Iorque (estado);4
2955;M;14;Califórnia;7
2956;M;12;Iowa;5
2957;M;4;Michigan;3
2958;M;7;Califórnia;5
2959;M;17;Connecticut;6
2960;M;4;Michigan;4
2961;M;17;Califórnia;8
2962;M;3;Califórnia;7
2963;F;4;Michigan;4
2964;M;17;Nova Jérsia;4
2965;F;4;Michigan;7
2966;F;4;Michigan;5
2967;M;0;Califórnia;6
2968;F;0;Michigan;4
2969;M;7;Connecticut;6
2970;M;4;Michigan;4
2971;M;4;Michigan;5
2972;M;4;Oregon;5
2973;F;4;Michigan;4
2974;M;4;Michigan;3
2975;M;11;Maryland;6
2976;M;20;Arizona;4
2977;F;4;Michigan;3
2978;M;20;Ohio;6
2979;M;2;Ohio;7
2980;M;7;Califórnia;7
2981;M;6;Iowa;7
2982;M;4;Wisconsin;6
2983;M;4;Oregon;4
2984;M;4;Michigan;5
2985;M;4;Oregon;4
2986;M;4;Virgínia;5
2987;M;4;Pensilvânia;4
2988;F;6;Califórnia;3
2989;M;12;Oregon;6
2990;M;12;Ohio;6
2991;M;1;Michigan;8
2992;M;4;Nova Iorque (estado);4
2993;M;19;Nova Iorque (estado);3
2994;M;5;Califórnia;6
2995;M;15;Oregon;5
2996;M;0;Missouri;4
2997;F;16;Ohio;7
2998;F;1;Ohio;6
2999;M;7;Flórida;6
3000;M;4;Minnesota;5
3001;M;4;Califórnia;4
3002;M;11;Califórnia;7
3003;M;15;Califórnia;3
3004;F;4;Massachusetts;4
3005;M;17;Califórnia;5
3006;M;4;Ohio;3
3007;M;0;Flórida;6
3008;M;4;Califórnia;3
3009;F;3;Minnesota;6
3010;M;12;Texas;5
3011;M;1;Nova Iorque (estado);4
3012;M;12;Texas;6
3013;M;17;Oregon;7
3014;M;7;Connecticut;6
3015;M;6;Illinois;9
3016;M;12;Texas;4
3017;F;9;Arizona;6
3018;M;0;Ohio;6
3019;M;12;Oregon;7
3020;F;7;Illinois;7
3021;F;15;Texas;7
3022;M;17;Texas;6
3023;F;7;Califórnia;5
3024;M;17;Nova Iorque (estado);6
3025;F;0;Califórnia;6
3026;F;4;Ohio;4
3027;M;4;Arizona;3
3028;M;10;Nova Iorque (estado);1
3029;M;4;Califórnia;4
3030;M;1;Michigan;6
3031;M;4;Michigan;4
3032;M;0;Indiana;4
3033;M;4;Rhode Island;4
3034;F;1;Flórida;4
3035;F;7;Califórnia;5
3036;M;13;Nova Iorque (estado);8
3037;F;2;Oregon;5
3038;F;2;Oregon;7
3039;F;3;Flórida;8
3040;M;8;Maryland;6
3041;M;4;Oregon;5
3042;M;1;Michigan;8
3043;M;2;Califórnia;4
3044;M;16;Texas;7
3045;M;1;Califórnia;7
3046;M;4;Indiana;0
3047;F;4;Califórnia;5
3048;M;2;Massachusetts;4
3049;F;0;Massachusetts;8
3050;M;12;Califórnia;7
3051;M;17;Califórnia;3
3052;M;12;Nova Iorque (estado);6
3053;F;3;Minnesota;6
3054;M;4;Ohio;4
3055;F;3;Washington;5
3056;M;18;Nova Iorque (estado);6
3057;F;12;Minnesota;4
3058;M;12;Minnesota;4
3059;M;0;Texas;6
3060;F;1;Califórnia;6
3061;M;2;Carolina do Sul;7
3062;M;4;Nova Hampshire;4
3063;M;4;Nova Hampshire;4
3064;M;17;Califórnia;6
3065;F;4;Michigan;4
3066;M;4;Illinois;4
3067;F;0;Massachusetts;5
3068;F;9;Kansas;6
3069;M;4;Oregon;3
3070;F;4;Nova Iorque (estado);4
3071;M;1;Massachusetts;6
3072;M;1;Minnesota;8
3073;M;0;Califórnia;5
3074;M;0;Virgínia;6
3075;F;11;Connecticut;5
3076;M;17;Geórgia (Estados Unidos);6
3077;M;4;Ohio;3
3078;F;1;Massachusetts;7
3079;F;1;Minnesota;5
3080;M;20;Minnesota;5
3081;M;7;Texas;6
3082;F;6;Ohio;6
3083;F;0;Oregon;7
3084;M;16;Massachusetts;4
3085;M;4;Texas;4
3086;M;12;Washington;4
3087;F;1;Califórnia;2
3088;F;4;Novo México;5
3089;M;16;Califórnia;7
3090;M;2;Califórnia;6
3091;F;0;Pensilvânia;5
3092;M;15;Washington;6
3093;F;20;Nevada;7
3094;M;0;Geórgia (Estados Unidos);6
3095;F;3;Connecticut;6
3096;F;3;Tennessee;7
3097;F;5;Nova Iorque (estado);5
3098;M;4;Minnesota;5
3099;M;17;Maryland;6
3100;F;6;Califórnia;6
3101;M;15;Califórnia;4
3102;M;12;Flórida;6
3103;M;20;Missouri;6
3104;M;17;Massachusetts;4
3105;M;12;Washington;7
3106;M;0;Flórida;5
3107;M;17;Califórnia;5
3108;M;6;Maryland;7
3109;F;11;Ohio;5
3110;M;0;Nova Iorque (estado);6
3111;M;4;Minnesota;4
3112;M;12;Washington;4
3113;M;10;Minnesota;5
3114;M;5;Missouri;4
3115;M;17;Michigan;7
3116;M;12;Washington;5
3117;M;0;Idaho;6
3118;M;0;Texas;5
3119;M;1;Tennessee;7
3120;M;4;Minnesota;4
3121;M;2;Flórida;5
3122;F;7;Maryland;6
3123;M;2;Califórnia;5
3124;M;12;Geórgia (Estados Unidos);5
3125;M;7;Nova Iorque (estado);6
3126;M;2;Flórida;5
3127;F;0;Nova Iorque (estado);5
3128;M;2;Nova Iorque (estado);3
3129;M;7;Maryland;4
3130;M;7;Flórida;6
3131;F;2;Califórnia;6
3132;M;7;Washington;6
3133;M;4;Flórida;4
3134;M;4;Minnesota;3
3135;M;15;Nova Iorque (estado);5
3136;F;4;Arkansas;5
3137;M;11;Nova Iorque (estado);5
3138;M;17;Indiana;6
3139;M;13;Nevada;8
3140;F;4;Texas;5
3141;M;14;;6
3142;M;20;Arizona;5
3143;F;16;Califórnia;7
3144;F;7;Arizona;5
3145;M;4;Massachusetts;4
3146;M;0;Geórgia (Estados Unidos);5
3147;M;14;Michigan;6
3148;M;20;Arkansas;3
3149;M;4;Califórnia;4
3150;F;3;Califórnia;5
3151;F;0;Califórnia;5
3152;M;4;Illinois;4
3153;F;4;Oklahoma;5
3154;F;4;Califórnia;5
3155;M;7;Minnesota;5
3156;M;7;Nova Jérsia;6
3157;M;12;Califórnia;5
3158;M;15;Pensilvânia;6
3159;F;15;Pensilvânia;4
3160;M;17;Texas;5
3161;M;7;Minnesota;5
3162;M;1;Nova Jérsia;6
3163;M;15;Califórnia;3
3164;M;12;Minnesota;3
3165;M;7;Illinois;6
3166;M;4;Flórida;4
3167;M;2;Texas;5
3168;F;5;Califórnia;6
3169;M;0;Virgínia;7
3170;M;0;Nova Jérsia;5
3171;F;3;Nova Iorque (estado);8
3172;M;12;Minnesota;4
3173;M;12;Minnesota;6
3174;F;14;Nova Iorque (estado);3
3175;M;16;Nova Iorque (estado);6
3176;M;17;Califórnia;5
3177;F;6;Califórnia;6
3178;F;5;Ohio;6
3179;F;20;Massachusetts;4
3180;M;14;Nova Jérsia;5
3181;M;12;Nova Jérsia;6
3182;M;12;Nova Iorque (estado);6
3183;M;7;Illinois;8
3184;F;18;Maryland;6
3185;M;7;Minnesota;4
3186;M;1;Califórnia;8
3187;M;12;Flórida;6
3188;M;13;Minnesota;8
3189;M;16;Califórnia;5
3190;M;17;Oregon;0
3191;M;12;Carolina do Norte;5
3192;M;4;Rhode Island;4
3193;M;0;Califórnia;5
3194;M;15;Califórnia;5
3195;M;4;Colorado;4
3196;F;4;Ohio;4
3197;F;14;Califórnia;4
3198;M;12;Califórnia;6
3199;M;0;Dakota do Sul;3
3200;F;1;Washington;5
3201;M;7;Alabama;7
3202;F;4;Virgínia;4
3203;M;0;Califórnia;6
3204;M;16;Colorado;7
3205;F;16;Colorado;6
3206;M;20;Ohio;4
3207;M;7;Illinois;6
3208;M;14;Geórgia (Estados Unidos);6
3209;M;0;Maryland;6
3210;F;0;Massachusetts;7
3211;M;16;Washington, D.C.;8
3212;F;17;Nova Iorque (estado);5
3213;F;1;Idaho;6
3214;F;7;Nova Iorque (estado);9
3215;F;13;Minnesota;8
3216;M;1;Wisconsin;6
3217;F;0;Califórnia;7
3218;M;6;Michigan;8
3219;F;4;Wisconsin;3
3220;M;7;Wisconsin;7
3221;M;0;Pensilvânia;6
3222;M;7;Nova Iorque (estado);6
3223;M;20;Nova Iorque (estado);6
3224;F;14;Califórnia;5
3225;M;0;Pensilvânia;4
3226;M;4;Nova Iorque (estado);7
3227;F;14;Illinois;6
3228;M;14;Vermont;5
3229;F;1;Califórnia;8
3230;M;16;Califórnia;7
3231;M;7;Minnesota;5
3232;M;12;Califórnia;7
3233;M;2;Illinois;8
3234;F;0;Califórnia;0
3235;M;4;Novo México;4
3236;M;15;Novo México;4
3237;M;7;Vermont;6
3238;M;7;Nova Iorque (estado);6
3239;F;12;Nova Jérsia;5
3240;M;4;Minnesota;4
3241;F;0;Washington, D.C.;8
3242;M;13;Califórnia;7
3243;M;12;Washington;6
3244;F;4;Califórnia;4
3245;M;2;Nova Jérsia;3
3246;F;1;Arizona;6
3247;M;15;Califórnia;6
3248;F;7;Califórnia;5
3249;F;4;Califórnia;5
3250;M;4;Califórnia;6
3251;M;17;Pensilvânia;7
3252;M;0;Texas;7
3253;F;4;Virgínia Ocidental;6
3254;F;6;Califórnia;6
3255;F;15;Califórnia;6
3256;M;15;Califórnia;5
3257;M;14;Califórnia;6
3258;M;6;Massachusetts;7
3259;F;4;Califórnia;3
3260;M;4;Ohio;5
3261;M;20;Novo México;7
3262;M;14;Minnesota;5
3263;M;11;Missouri;8
3264;F;1;Califórnia;5
3265;M;15;Wisconsin;5
3266;F;4;Califórnia;6
3267;M;4;Texas;5
3268;M;12;Maine;5
3269;F;20;Ohio;4
3270;M;11;Ohio;4
3271;F;0;Califórnia;6
3272;M;0;Nova Jérsia;6
3273;M;7;Nova Iorque (estado);6
3274;M;20;Massachusetts;5
3275;M;7;Nova Iorque (estado);6
3276;M;20;Minnesota;5
3277;M;17;Califórnia;5
3278;M;7;Nova Iorque (estado);6
3279;M;15;Califórnia;7
3280;M;7;Flórida;5
3281;M;17;Texas;5
3282;M;3;Washington, D.C.;7
3283;M;16;Kansas;7
3284;M;6;Michigan;6
3285;M;4;Ohio;5
3286;F;7;Colorado;6
3287;M;13;Carolina do Norte;8
3288;M;14;Califórnia;5
3289;M;6;Califórnia;7
3290;M;14;Califórnia;5
3291;F;7;Carolina do Norte;5
3292;F;6;Texas;8
3293;M;14;Tennessee;7
3294;M;4;Texas;3
3295;M;18;Califórnia;4
3296;M;14;Califórnia;4
3297;M;4;Califórnia;4
3298;M;10;Maryland;2
3299;F;4;Pensilvânia;5
3300;M;5;Pensilvânia;7
3301;F;2;Arizona;6
3302;M;17;Oklahoma;6
3303;M;17;Connecticut;9
3304;F;5;Califórnia;7
3305;M;20;Califórnia;8
3306;M;14;Illinois;7
3307;M;6;Califórnia;8
3308;F;20;Pensilvânia;3
3309;M;17;Maryland;6
3310;M;14;Nova Iorque (estado);7
3311;M;4;Califórnia;6
3312;F;4;Califórnia;3
3313;M;20;Califórnia;7
3314;M;7;Connecticut;5
3315;M;12;Texas;6
3316;M;19;Califórnia;0
3317;M;4;Texas;6
3318;M;13;Geórgia (Estados Unidos);8
3319;F;13;Califórnia;8
3320;M;1;Minnesota;5
3321;M;1;Califórnia;6
3322;F;4;Nebraska;4
3323;M;14;Nova Iorque (estado);6
3324;M;17;Michigan;6
3325;F;14;Mississippi;7
3326;M;7;Missouri;7
3327;M;12;Califórnia;4
3328;M;19;Califórnia;8
3329;M;18;Arkansas;8
3330;F;1;Indiana;7
3331;F;7;Connecticut;6
3332;M;7;Connecticut;5
3333;M;16;Carolina do Sul;4
3334;M;0;;7
3335;M;0;Nova Iorque (estado);6
3336;M;17;Califórnia;6
3337;M;4;Oregon;5
3338;M;16;Nova Jérsia;7
3339;M;17;Ohio;5
3340;M;16;Michigan;7
3341;M;20;Califórnia;5
3342;F;5;Califórnia;6
3343;F;4;Texas;4
3344;M;0;Nova Jérsia;7
3345;M;7;Pensilvânia;5
3346;M;7;Wisconsin;6
3347;F;7;Califórnia;6
3348;M;16;Califórnia;7
3349;F;4;Califórnia;3
3350;F;0;Maryland;4
3351;F;5;Califórnia;3
3352;M;0;Geórgia (Estados Unidos);6
3353;M;17;Califórnia;6
3354;M;7;Pensilvânia;5
3355;M;1;;6
3356;M;7;Califórnia;6
3357;M;18;Missouri;6
3358;F;1;Califórnia;4
3359;M;20;Virgínia;6
3360;F;0;Califórnia;5
3361;M;4;Califórnia;6
3362;F;0;Califórnia;5
3363;F;9;Maine;6
3364;M;13;Pensilvânia;8
3365;M;17;Virgínia;7
3366;M;14;Nova Jérsia;6
3367;M;16;Nova Iorque (estado);7
3368;M;14;Minnesota;5
3369;M;18;Nova Iorque (estado);7
3370;M;4;Califórnia;4
3371;M;2;Minnesota;5
3372;M;13;Minnesota;8
3373;M;16;Califórnia;4
3374;M;5;Missouri;6
3375;M;4;Nevada;5
3376;M;16;Nova Iorque (estado);6
3377;M;17;Nova Hampshire;5
3378;M;4;Michigan;4
3379;M;1;Washington, D.C.;6
3380;M;0;Maryland;8
3381;M;0;;5
3382;F;10;Minnesota;0
3383;M;16;Nova Hampshire;8
3384;M;7;Califórnia;6
3385;F;9;Flórida;6
3386;M;4;Minnesota;4
3387;M;1;Califórnia;3
3388;F;1;Califórnia;6
3389;M;0;Nova Iorque (estado);4
3390;F;20;Massachusetts;7
3391;M;4;Michigan;4
3392;M;6;Nova Jérsia;7
3393;M;12;Illinois;7
3394;M;7;Califórnia;6
3395;M;7;Massachusetts;6
3396;M;12;Pensilvânia;6
3397;M;5;Minnesota;5
3398;M;20;Geórgia (Estados Unidos);4
3399;M;4;Nova Iorque (estado);4
3400;M;14;Nova Jérsia;5
3401;M;7;Texas;6
3402;M;20;Geórgia (Estados Unidos);6
3403;M;5;Michigan;6
3404;M;8;Califórnia;5
3405;M;14;Califórnia;6
3406;F;7;Arizona;5
3407;F;5;Illinois;7
3408;M;17;Nova Iorque (estado);6
3409;M;4;Michigan;5
3410;M;1;Maryland;6
3411;M;4;Massachusetts;4
3412;M;18;Arizona;5
3413;F;17;Califórnia;5
3414;M;17;Texas;5
3415;M;7;Colorado;6
3416;M;12;Maryland;5
3417;F;2;Nova Iorque (estado);4
3418;F;3;Virgínia;4
3419;M;1;Pensilvânia;7
3420;F;7;Michigan;6
3421;M;7;Califórnia;7
3422;M;5;Ohio;5
3423;M;7;Utah;5
3424;M;6;Califórnia;5
3425;M;20;Michigan;4
3426;M;20;Califórnia;5
3427;M;14;Texas;6
3428;M;1;Indiana;7
3429;F;7;Califórnia;4
3430;F;1;Pensilvânia;7
3431;F;6;Michigan;7
3432;M;12;Carolina do Norte;5
3433;M;12;Minnesota;3
3434;M;4;Michigan;4
3435;M;1;Michigan;7
3436;M;0;Washington;6
3437;F;0;Tennessee;6
3438;F;0;Texas;5
3439;M;17;Texas;4
3440;M;17;Flórida;9
3441;F;14;Califórnia;4
3442;M;12;Maryland;4
3443;F;17;Michigan;6
3444;M;14;Flórida;8
3445;F;20;Califórnia;6
3446;M;7;Geórgia (Estados Unidos);5
3447;M;12;Califórnia;6
3448;F;3;Illinois;4
3449;M;14;Massachusetts;5
3450;M;5;Texas;5
3451;F;11;Califórnia;6
3452;M;14;Nova Jérsia;4
3453;M;7;Nova Jérsia;7
3454;M;0;Califórnia;4
3455;F;0;Nova Jérsia;5
3456;M;17;Wisconsin;4
3457;M;20;Pensilvânia;5
3458;M;0;Massachusetts;7
3459;M;4;Texas;3
3460;M;4;Nova Iorque (estado);2
3461;M;0;Califórnia;6
3462;F;4;Oklahoma;5
3463;M;15;Colorado;5
3464;F;14;Texas;6
3465;M;14;Ohio;5
3466;M;14;Califórnia;5
3467;M;14;Minnesota;5
3468;M;20;Califórnia;5
3469;M;17;Massachusetts;7
3470;M;17;Michigan;6
3471;M;4;Colorado;4
3472;M;6;Flórida;5
3473;F;16;Massachusetts;7
3474;M;11;Nova Iorque (estado);6
3475;M;14;Flórida;5
3476;M;0;Ohio;8
3477;F;1;Nova Iorque (estado);8
3478;M;7;Nova Iorque (estado);6
3479;M;4;Texas;3
3480;M;0;Montana;6
3481;M;4;Califórnia;4
3482;M;17;Nova Jérsia;8
3483;F;7;Geórgia (Estados Unidos);7
3484;M;4;Carolina do Norte;4
3485;M;0;Califórnia;6
3486;F;0;Washington;4
3487;M;4;Illinois;4
3488;M;17;Colorado;7
3489;M;4;Illinois;4
3490;M;0;Oklahoma;6
3491;M;16;Carolina do Norte;5
3492;M;7;Texas;6
3493;M;17;Illinois;5
3494;M;1;Carolina do Norte;5
3495;M;4;Califórnia;4
3496;M;5;Califórnia;6
3497;F;2;Califórnia;7
3498;M;17;Carolina do Norte;5
3499;M;3;Texas;5
3500;M;7;Maryland;7
3501;F;7;Geórgia (Estados Unidos);7
3502;F;7;Colorado;4
3503;M;4;Montana;4
3504;M;7;Massachusetts;4
3505;F;15;Minnesota;6
3506;M;12;Colorado;4
3507;M;0;Massachusetts;5
3508;M;4;Massachusetts;3
3509;M;4;Massachusetts;3
3510;F;4;Massachusetts;4
3511;M;0;Novo México;8
3512;M;17;Massachusetts;4
3513;M;16;Massachusetts;6
3514;M;12;Geórgia (Estados Unidos);4
3515;M;3;Minnesota;6
3516;M;4;Kentucky;4
3517;M;12;Wisconsin;4
3518;F;7;Nova Iorque (estado);4
3519;F;14;Nova Iorque (estado);5
3520;M;0;Kentucky;5
3521;M;0;Wisconsin;5
3522;M;0;Oregon;3
3523;M;7;Wisconsin;6
3524;F;0;Idaho;6
3525;F;4;Massachusetts;3
3526;M;2;Illinois;6
3527;M;0;Wisconsin;5
3528;M;5;Kentucky;6
3529;F;1;Oregon;7
3530;M;0;Texas;6
3531;F;11;Minnesota;5
3532;F;14;Nova Iorque (estado);6
3533;M;2;Minnesota;4
3534;M;17;Nebraska;6
3535;M;18;Texas;7
3536;M;4;Dakota do Sul;3
3537;M;10;Oregon;0
3538;M;0;Kentucky;7
3539;F;4;Texas;5
3540;M;17;Dakota do Sul;4
3541;M;3;Massachusetts;5
3542;M;15;Nova Iorque (estado);5
3543;M;17;Illinois;5
3544;F;4;Califórnia;5
3545;M;12;Califórnia;7
3546;M;20;Kentucky;6
3547;M;16;Califórnia;7
3548;M;7;Califórnia;7
3549;F;7;Illinois;7
3550;M;5;Minnesota;4
3551;F;0;Washington;8
3552;F;2;Rhode Island;6
3553;M;16;Illinois;6
3554;M;15;Pensilvânia;4
3555;M;7;Minnesota;8
3556;M;17;Nova Hampshire;5
3557;M;5;Michigan;4
3558;M;17;Missouri;3
3559;M;4;Nova Iorque (estado);4
3560;F;6;Oklahoma;6
3561;M;14;Missouri;6
3562;F;6;Flórida;6
3563;M;2;Flórida;4
3564;M;11;Massachusetts;5
3565;M;18;Wisconsin;5
3566;M;0;Wisconsin;7
3567;M;14;Wisconsin;5
3568;M;0;Washington;5
3569;F;2;Michigan;4
3570;M;12;Pensilvânia;6
3571;M;4;Nova Iorque (estado);3
3572;M;11;Maine;7
3573;M;10;Michigan;2
3574;F;6;Flórida;6
3575;M;18;Wisconsin;5
3576;M;7;Nebraska;7
3577;F;0;;8
3578;M;3;Havaí;8
3579;M;0;Flórida;4
3580;F;3;Flórida;4
3581;M;1;Dakota do Sul;4
3582;F;0;Iowa;7
3583;F;9;Kentucky;5
3584;M;0;Texas;3
3585;M;20;Illinois;6
3586;M;20;Illinois;6
3587;M;3;Califórnia;7
3588;M;2;Califórnia;6
3589;F;0;Colorado;7
3590;F;15;Massachusetts;3
3591;M;6;Califórnia;6
3592;F;2;Alasca;8
3593;F;9;Wisconsin;5
3594;M;0;Massachusetts;1
3595;M;0;Arizona;5
3596;F;4;Pensilvânia;7
3597;M;17;Minnesota;6
3598;M;1;Califórnia;8
3599;M;16;Oregon;6
3600;M;20;Califórnia;7
3601;F;3;Califórnia;7
3602;M;12;Minnesota;5
3603;F;7;Texas;6
3604;F;10;Rhode Island;0
3605;M;12;Illinois;4
3606;F;15;Massachusetts;6
3607;M;17;Flórida;6
3608;F;9;Rhode Island;7
3609;F;17;Michigan;5
3610;M;6;Geórgia (Estados Unidos);3
3611;M;2;Utah;6
3612;M;14;Carolina do Sul;6
3613;M;0;Tennessee;5
3614;M;0;Ohio;6
3615;M;17;Texas;6
3616;M;0;Flórida;7
3617;M;7;Michigan;6
3618;M;17;Virgínia;8
3619;M;16;Oregon;8
3620;M;7;Califórnia;6
3621;M;4;Flórida;4
3622;M;1;Massachusetts;4
3623;M;11;Ohio;7
3624;M;12;Illinois;5
3625;M;10;Michigan;4
3626;M;17;Texas;6
3627;F;1;Arizona;6
3628;M;7;Texas;5
3629;F;7;Nova Iorque (estado);8
3630;M;4;Texas;4
3631;M;4;Texas;4
3632;M;11;Flórida;8
3633;M;18;Illinois;7
3634;M;1;Novo México;8
3635;M;1;Illinois;8
3636;M;0;Connecticut;4
3637;M;6;Califórnia;5
3638;M;2;Califórnia;6
3639;M;4;Texas;4
3640;M;7;Massachusetts;6
3641;M;0;Califórnia;5
3642;F;7;Washington;6
3643;M;17;Virgínia;6
3644;F;11;Wisconsin;6
3645;M;17;Oregon;6
3646;M;20;Washington;6
3647;M;7;Colorado;5
3648;M;4;Arizona;4
3649;F;0;Califórnia;4
3650;M;0;Illinois;5
3651;M;14;Washington;5
3652;M;12;Califórnia;5
3653;M;15;;4
3654;M;17;Califórnia;6
3655;F;7;Califórnia;5
3656;F;5;Flórida;7
3657;M;17;Califórnia;4
3658;F;7;Nova Jérsia;5
3659;M;4;Carolina do Sul;4
3660;M;7;Pensilvânia;7
3661;M;12;Nova Jérsia;6
3662;M;16;Nova Jérsia;7
3663;F;9;Pensilvânia;6
3664;F;1;Califórnia;6
3665;M;0;Califórnia;6
3666;M;0;Nebraska;7
3667;F;10;Nova Iorque (estado);2
3668;F;7;Flórida;7
3669;M;14;Illinois;6
3670;M;14;Minnesota;7
3671;M;4;Washington;6
3672;M;5;Nova Jérsia;6
3673;M;2;Nova Iorque (estado);5
3674;M;20;Carolina do Sul;5
3675;M;7;Connecticut;6
3676;F;12;Michigan;7
3677;F;12;Connecticut;5
3678;M;0;Connecticut;5
3679;M;4;Nebraska;5
3680;F;1;Califórnia;5
3681;M;7;Carolina do Sul;6
3682;F;1;Nova Iorque (estado);8
3683;M;2;Geórgia (Estados Unidos);5
3684;M;17;Idaho;6
3685;M;5;Minnesota;5
3686;M;7;Michigan;5
3687;F;1;Illinois;7
3688;M;6;Maryland;4
3689;M;0;Colorado;5
3690;M;0;Missouri;4
3691;M;7;Maryland;5
3692;M;17;Nevada;7
3693;M;15;Califórnia;6
3694;M;12;Carolina do Norte;5
3695;M;2;Washington;6
3696;M;7;Pensilvânia;7
3697;M;15;Nebraska;5
3698;M;7;Wisconsin;5
3699;F;3;Geórgia (Estados Unidos);9
3700;M;14;Nova Iorque (estado);5
3701;M;1;Califórnia;7
3702;M;15;Wisconsin;6
3703;M;12;Oregon;3
3704;F;0;Maine;6
3705;M;7;Geórgia (Estados Unidos);7
3706;M;12;Indiana;5
3707;F;0;Flórida;4
3708;M;7;Geórgia (Estados Unidos);8
3709;M;12;Nevada;5
3710;M;10;Rhode Island;0
3711;M;0;Flórida;6
