MovieID;Title;Genres
2467;Name of the Rose, The (1986);4096
2468;Jumpin' Jack Flash (1986);40977
2469;Peggy Sue Got Married (1986);8208
2470;Crocodile Dundee (1986);18
2471;Crocodile Dundee II (1988);18
2472;Tough Guys (1986);16
2473;Soul Man (1986);16
2474;Color of Money, The (1986);128
2475;52 Pick-Up (1986);36865
2476;Heartbreak Ridge (1986);65537
2477;Firewalker (1986);2
2478;Three Amigos! (1986);131088
2479;Gloria (1999);32896
2480;Dry Cleaning (Nettoyage � sec) (1997);128
2481;My Name Is Joe (1998);8320
2482;Still Crazy (1998);8208
2483;Day of the Beast, The (El D�a de la bestia) (1995);33808
2484;Tinseltown (1998);16
2485;She's All That (1999);8208
2486;24-hour Woman (1998);128
2487;Blood, Guts, Bullets and Octane (1998);17
2488;Peeping Tom (1960);33920
2489;Spanish Fly (1998);128
2490;Payback (1999);32769
2491;Simply Irresistible (1999);8208
2492;20 Dates (1998);16
2493;Harmonists, The (1997);128
2494;Last Days, The (1998);64
2495;Fantastic Planet, The (La Plan�te sauvage) (1973);16388
2496;Blast from the Past (1999);8208
2497;Message in a Bottle (1999);8192
2498;My Favorite Martian (1999);16400
2499;God Said 'Ha!' (1998);16
2500;Jawbreaker (1999);16
2501;October Sky (1999);128
2502;Office Space (1999);8208
2503;Apple, The (Sib) (1998);128
2504;200 Cigarettes (1999);144
2505;8MM (1999);32768
2506;Other Sister, The (1999);8336
2507;Breakfast of Champions (1999);16
2508;Breaks, The (1999);128
2509;Eight Days a Week (1997);16
2510;Just the Ticket (1999);8208
2511;Long Goodbye, The (1973);32
2512;Ballad of Narayama, The (Narayama Bushiko) (1982);128
2513;Pet Sematary (1989);1024
2514;Pet Sematary II (1992);1024
2515;Children of the Corn II: The Final Sacrifice (1993);1024
2516;Children of the Corn III (1994);1024
2517;Christine (1983);1024
2518;Night Shift (1982);16
2519;House on Haunted Hill (1958);1024
2520;Airport (1970);128
2521;Airport 1975 (1974);128
2522;Airport '77 (1977);128
2523;Rollercoaster (1977);32896
2524;Towering Inferno, The (1974);129
2525;Alligator (1980);17409
2526;Meteor (1979);16384
2527;Westworld (1973);180225
2528;Logan's Run (1976);16387
2529;Planet of the Apes (1968);16385
2530;Beneath the Planet of the Apes (1970);16385
2531;Battle for the Planet of the Apes (1973);16385
2532;Conquest of the Planet of the Apes (1972);16385
2533;Escape from the Planet of the Apes (1971);16385
2534;Avalanche (1978);1
2535;Earthquake (1974);1
2536;Concorde: Airport '79, The (1979);128
2537;Beyond the Poseidon Adventure (1979);2
2538;Dancemaker (1998);64
2539;Analyze This (1999);16
2540;Corruptor, The (1999);32929
2541;Cruel Intentions (1999);128
2542;Lock, Stock & Two Smoking Barrels (1998);32816
2543;Six Ways to Sunday (1997);16
2544;School of Flesh, The (L' �cole de la chair) (1998);128
2545;Relax... It's Just Sex (1998);16
2546;Deep End of the Ocean, The (1999);128
2547;Harvest (1998);128
2548;Rage: Carrie 2, The (1999);1024
2549;Wing Commander (1999);16385
2550;Haunting, The (1963);33792
2551;Dead Ringers (1988);32896
2552;My Boyfriend's Back (1993);16
2553;Village of the Damned (1960);50176
2554;Children of the Damned (1963);50176
2555;Baby Geniuses (1999);16
2556;Telling You (1998);8336
2557;I Stand Alone (Seul contre tous) (1998);128
2558;Forces of Nature (1999);8208
2559;King and I, The (1999);12
2560;Ravenous (1999);1152
2561;True Crime (1999);32800
2562;Bandits (1997);128
2563;Beauty (1998);128
2564;Empty Mirror, The (1999);128
2565;King and I, The (1956);2048
2566;Doug's 1st Movie (1999);12
2567;EDtv (1999);16
2568;Mod Squad, The (1999);33
2569;Among Giants (1998);8320
2570;Walk on the Moon, A (1999);8320
2571;Matrix, The (1999);49153
2572;10 Things I Hate About You (1999);8208
2573;Tango (1998);128
2574;Out-of-Towners, The (1999);16
2575;Dreamlife of Angels, The (La Vie r�v�e des anges) (1998);128
2576;Love, etc. (1996);128
2577;Metroland (1997);144
2578;Sticky Fingers of Time, The (1997);16384
2579;Following (1998);128
2580;Go (1999);32
2581;Never Been Kissed (1999);8208
2582;Twin Dragons (Shuang long hui) (1992);17
2583;Cookie's Fortune (1999);4096
2584;Foolish (1999);16
2585;Lovers of the Arctic Circle, The (Los Amantes del C�rculo Polar) (1998);8320
2586;Goodbye, Lover (1999);32816
2587;Life (1999);16
2588;Clubland (1998);128
2589;Friends & Lovers (1999);8336
2590;Hideous Kinky (1998);128
2591;Jeanne and the Perfect Guy (Jeanne et le gar�on formidable) (1998);8208
2592;Joyriders, The (1999);128
2593;Monster, The (Il Mostro) (1994);16
2594;Open Your Eyes (Abre los ojos) (1997);24704
2595;Photographer (Fotoamator) (1998);64
2596;SLC Punk! (1998);144
2597;Lost & Found (1999);8208
2598;Pushing Tin (1999);16
2599;Election (1999);16
2600;eXistenZ (1999);49153
2601;Little Bit of Soul, A (1998);16
2602;Mighty Peking Man (Hsing hsing wang) (1977);16386
2603;N� (1998);128
2604;Let it Come Down: The Life of Paul Bowles (1998);64
2605;Entrapment (1999);32800
2606;Idle Hands (1999);1040
2607;Get Real (1998);128
2608;Heaven (1998);32768
2609;King of Masks, The (Bian Lian) (1996);128
2610;Three Seasons (1999);128
2611;Winslow Boy, The (1998);128
2612;Mildred Pierce (1945);128
2613;Night of the Comet (1984);17409
2614;Chopping Mall (a.k.a. Killbots) (1986);17409
2615;My Science Project (1985);16386
2616;Dick Tracy (1990);33
2617;Mummy, The (1999);33795
2618;Castle, The (1997);16
2619;Mascara (1999);128
2620;This Is My Father (1998);8320
2621;Xiu Xiu: The Sent-Down Girl (Tian yu) (1998);8320
2622;Midsummer Night's Dream, A (1999);272
2623;Trippin' (1999);16
2624;After Life (1998);128
2625;Black Mask (Hak hap) (1996);1
2626;Edge of Seventeen (1998);8336
2627;Endurance (1998);192
2628;Star Wars: Episode I - The Phantom Menace (1999);16643
2629;Love Letter, The (1999);8208
2630;Besieged (L' Assedio) (1998);128
2631;Frogs for Snakes (1998);33296
2632;Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965);128
2633;Mummy, The (1932);9216
2634;Mummy, The (1959);1024
2635;Mummy's Curse, The (1944);1024
2636;Mummy's Ghost, The (1944);1024
2637;Mummy's Hand, The (1940);1024
2638;Mummy's Tomb, The (1942);1024
2639;Mommie Dearest (1981);128
2640;Superman (1978);16387
2641;Superman II (1980);16387
2642;Superman III (1983);16387
2643;Superman IV: The Quest for Peace (1987);16387
2644;Dracula (1931);1024
2645;Dracula (1958);1024
2646;House of Dracula (1945);1024
2647;House of Frankenstein (1944);1024
2648;Frankenstein (1931);1024
2649;Son of Frankenstein (1939);1024
2650;Ghost of Frankenstein, The (1942);1024
2651;Frankenstein Meets the Wolf Man (1943);1024
2652;Curse of Frankenstein, The (1957);1024
2653;Son of Dracula (1943);1024
2654;Wolf Man, The (1941);1024
2655;Howling II: Your Sister Is a Werewolf (1985);1024
2656;Tarantula (1955);17408
2657;Rocky Horror Picture Show, The (1975);19472
2658;Flying Saucer, The (1950);16384
2659;It Came from Hollywood (1982);80
2660;Thing From Another World, The (1951);16384
2661;It Came from Outer Space (1953);16384
2662;War of the Worlds, The (1953);81921
2663;It Came from Beneath the Sea (1955);16384
2664;Invasion of the Body Snatchers (1956);17408
2665;Earth Vs. the Flying Saucers (1956);16384
2666;It Conquered the World (1956);16384
2667;Mole People, The (1956);16384
2668;Swamp Thing (1982);17408
2669;Pork Chop Hill (1959);65536
2670;Run Silent, Run Deep (1958);65536
2671;Notting Hill (1999);8208
2672;Thirteenth Floor, The (1999);49280
2673;Eternity and a Day (Mia eoniotita ke mia mera ) (1998);128
2674;Loss of Sexual Innocence, The (1999);128
2675;Twice Upon a Yesterday (1998);8336
2676;Instinct (1999);32896
2677;Buena Vista Social Club (1999);64
2678;Desert Blue (1999);128
2679;Finding North (1999);8320
2680;Floating (1997);128
2681;Free Enterprise (1998);24592
2682;Limbo (1999);128
2683;Austin Powers: The Spy Who Shagged Me (1999);16
2684;Taxman (1999);144
2685;Red Dwarf, The (Le Nain rouge) (1998);144
2686;Red Violin, The (Le Violon rouge) (1998);4224
2687;Tarzan (1999);12
2688;General's Daughter, The (1999);32896
2689;Get Bruce (1999);64
2690;Ideal Husband, An (1999);16
2691;Legend of 1900, The (Leggenda del pianista sull'oceano) (1998);128
2692;Run Lola Run (Lola rennt) (1998);8225
2693;Trekkies (1997);64
2694;Big Daddy (1999);16
2695;Boys, The (1997);128
2696;Dinner Game, The (Le D�ner de cons) (1998);16
2697;My Son the Fanatic (1998);8336
2698;Zone 39 (1997);16384
2699;Arachnophobia (1990);49169
2700;South Park: Bigger, Longer and Uncut (1999);20
2701;Wild Wild West (1999);147457
2702;Summer of Sam (1999);128
2703;Broken Vessels (1998);128
2704;Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991);8320
2705;Late August, Early September (Fin ao�t, d�but septembre) (1998);128
2706;American Pie (1999);16
2707;Arlington Road (1999);32768
2708;Autumn Tale, An (Conte d'automne) (1998);8192
2709;Muppets From Space (1999);24
2710;Blair Witch Project, The (1999);1024
2711;My Life So Far (1999);128
2712;Eyes Wide Shut (1999);128
2713;Lake Placid (1999);33792
2714;Wood, The (1999);128
2715;Velocity of Gary, The (1998);8208
2716;Ghostbusters (1984);1040
2717;Ghostbusters II (1989);1040
2718;Drop Dead Gorgeous (1999);16
2719;Haunting, The (1999);33792
2720;Inspector Gadget (1999);27
2721;Trick (1999);8192
2722;Deep Blue Sea (1999);49153
2723;Mystery Men (1999);19
2724;Runaway Bride (1999);8208
2725;Twin Falls Idaho (1999);128
2726;Killing, The (1956);544
2727;Killer's Kiss (1955);512
2728;Spartacus (1960);128
2729;Lolita (1962);128
2730;Barry Lyndon (1975);128
2731;400 Blows, The (Les Quatre cents coups) (1959);128
2732;Jules and Jim (Jules et Jim) (1961);128
2733;Vibes (1988);18
2734;Mosquito Coast, The (1986);128
2735;Golden Child, The (1986);19
2736;Brighton Beach Memoirs (1986);16
2737;Assassination (1987);1
2738;Crimes of the Heart (1986);144
2739;Color Purple, The (1985);128
2740;Kindred, The (1986);1024
2741;No Mercy (1986);32769
2742;M�nage (Tenue de soir�e) (1986);144
2743;Native Son (1986);128
2744;Otello (1986);128
2745;Mission, The (1986);128
2746;Little Shop of Horrors (1986);3088
2747;Little Shop of Horrors, The (1960);1040
2748;Allan Quartermain and the Lost City of Gold (1987);3
2749;Morning After, The (1986);4224
2750;Radio Days (1987);144
2751;From the Hip (1987);16
2752;Outrageous Fortune (1987);4112
2753;Bedroom Window, The (1987);32768
2754;Deadtime Stories (1987);1024
2755;Light of Day (1987);128
2756;Wanted: Dead or Alive (1987);1
2757;Frances (1982);128
2758;Plenty (1985);128
2759;Dick (1999);16
2760;Gambler, The (A J�t�kos) (1997);128
2761;Iron Giant, The (1999);12
2762;Sixth Sense, The (1999);32768
2763;Thomas Crown Affair, The (1999);32769
2764;Thomas Crown Affair, The (1968);32928
2765;Acid House, The (1998);144
2766;Adventures of Sebastian Cole, The (1998);144
2767;Illuminata (1998);16
2768;Stiff Upper Lips (1998);16
2769;Yards, The (1999);4128
2770;Bowfinger (1999);16
2771;Brokedown Palace (1999);128
2772;Detroit Rock City (1999);16
2773;Alice and Martin (Alice et Martin) (1998);128
2774;Better Than Chocolate (1999);8208
2775;Head On (1998);128
2776;Marcello Mastroianni: I Remember Yes, I Remember (1997);64
2777;Cobra (1925);128
2778;Never Talk to Strangers (1995);32768
2779;Heaven Can Wait (1978);16
2780;Raven, The (1963);1040
2781;Tingler, The (1959);1024
2782;Pit and the Pendulum (1961);1024
2783;Tomb of Ligeia, The (1965);1024
2784;Masque of the Red Death, The (1964);1024
2785;Tales of Terror (1962);1024
2786;Haunted Honeymoon (1986);16
2787;Cat's Eye (1985);1024
2788;And Now for Something Completely Different (1971);16
2789;Damien: Omen II (1978);1024
2790;Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981);1024
2791;Airplane! (1980);16
2792;Airplane II: The Sequel (1982);16
2793;American Werewolf in Paris, An (1997);1040
2794;European Vacation (1985);16
2795;Vacation (1983);16
2796;Funny Farm (1988);16
2797;Big (1988);272
2798;Problem Child (1990);16
2799;Problem Child 2 (1991);16
2800;Little Nemo: Adventures in Slumberland (1992);12
2801;Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997);8320
2802;Tequila Sunrise (1988);40961
2803;Pelican Brief, The (1993);32768
2804;Christmas Story, A (1983);144
2805;Mickey Blue Eyes (1999);8208
2806;Teaching Mrs. Tingle (1999);32784
2807;Universal Soldier: The Return (1999);16385
2808;Universal Soldier (1992);16385
2809;Love Stinks (1999);16
2810;Perfect Blue (1997);4100
2811;With Friends Like These... (1998);16
2812;In Too Deep (1999);32769
2813;Source, The (1999);64
2814;Bat, The (1959);1024
2815;Iron Eagle (1986);65537
2816;Iron Eagle II (1988);65537
2817;Aces: Iron Eagle III (1992);65537
2818;Iron Eagle IV (1995);65537
2819;Three Days of the Condor (1975);32768
2820;Hamlet (1964);128
2821;Male and Female (1919);130
2822;Medicine Man (1992);8194
2823;Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919);129
2824;On the Ropes (1999);64
2825;Rosie (1998);128
2826;13th Warrior, The (1999);33793
2827;Astronaut's Wife, The (1999);49152
2828;Dudley Do-Right (1999);24
2829;Muse, The (1999);144
2830;Cabaret Balkan (Bure Baruta) (1998);128
2831;Dog of Flanders, A (1999);128
2832;Lost Son, The (1999);128
2833;Lucie Aubrac (1997);73728
2834;Very Thought of You, The (1998);8208
2835;Chill Factor (1999);32769
2836;Outside Providence (1999);16
2837;Bedrooms & Hallways (1998);8208
2838;I Woke Up Early the Day I Died (1998);16
2839;West Beirut (West Beyrouth) (1998);128
2840;Stigmata (1999);32768
2841;Stir of Echoes (1999);32768
2842;Best Laid Plans (1999);160
2843;Black Cat, White Cat (Crna macka, beli macor) (1998);8208
2844;Minus Man, The (1999);4224
2845;White Boys (1999);128
2846;Adventures of Milo and Otis, The (1986);8
2847;Only Angels Have Wings (1939);128
2848;Othello (1952);128
2849;Queens Logic (1991);144
2850;Public Access (1993);32896
2851;Saturn 3 (1979);49154
2852;Soldier's Story, A (1984);128
2853;Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977);1024
2854;Don't Look in the Basement! (1973);1024
2855;Nightmares (1983);1024
2856;I Saw What You Did (1965);32768
2857;Yellow Submarine (1968);2052
2858;American Beauty (1999);144
2859;Stop Making Sense (1984);64
2860;Blue Streak (1999);16
2861;For Love of the Game (1999);144
2862;Caligula (1980);128
2863;Hard Day's Night, A (1964);2064
2864;Splendor (1999);16
2865;Sugar Town (1999);16
2866;Buddy Holly Story, The (1978);128
2867;Fright Night (1985);1040
2868;Fright Night Part II (1989);1024
2869;Separation, The (La S�paration) (1994);128
2870;Barefoot in the Park (1967);16
2871;Deliverance (1972);32770
2872;Excalibur (1981);8577
2873;Lulu on the Bridge (1998);12416
2874;Pajama Game, The (1957);16
2875;Sommersby (1993);12416
2876;Thumbelina (1994);12
2877;Tommy (1975);2176
2878;Hell Night (1981);1024
2879;Operation Condor (Feiying gaiwak) (1990);19
2880;Operation Condor 2 (Longxiong hudi) (1990);19
2881;Double Jeopardy (1999);32769
2882;Jakob the Liar (1999);128
2883;Mumford (1999);16
2884;Dog Park (1998);8208
2885;Guinevere (1999);8320
2886;Adventures of Elmo in Grouchland, The (1999);24
2887;Simon Sez (1999);128
2888;Drive Me Crazy (1999);8208
2889;Mystery, Alaska (1999);16
2890;Three Kings (1999);65664
2891;Happy, Texas (1999);16
2892;New Rose Hotel (1998);129
2893;Plunkett & MaCleane (1999);129
2894;Romance (1999);8320
2895;Napoleon and Samantha (1972);2
2896;Alvarez Kelly (1966);131072
2897;And the Ship Sails On (E la nave va) (1984);65552
2898;Dark Half, The (1993);5120
2899;Gulliver's Travels (1939);14
2900;Monkey Shines (1988);17408
2901;Phantasm (1979);17408
2902;Psycho II (1983);33792
2903;Psycho III (1986);33792
2904;Rain (1932);128
2905;Sanjuro (1962);3
2906;Random Hearts (1999);8320
2907;Superstar (1999);16
2908;Boys Don't Cry (1999);128
2909;Five Wives, Three Secretaries and Me (1998);64
2910;Ennui, L' (1998);8320
2911;Grandfather, The (El Abuelo) (1998);128
2912;Limey, The (1999);161
2913;Mating Habits of the Earthbound Human, The (1998);16
2914;Molly (1999);144
2915;Risky Business (1983);16
2916;Total Recall (1990);49155
2917;Body Heat (1981);32800
2918;Ferris Bueller's Day Off (1986);16
2919;Year of Living Dangerously (1982);8320
2920;Children of Paradise (Les enfants du paradis) (1945);8320
2921;High Plains Drifter (1972);131072
2922;Hang 'em High (1967);131072
2923;Citizen's Band (a.k.a. Handle with Care) (1977);16
2924;Drunken Master (Zui quan) (1979);17
2925;Conformist, The (Il Conformista) (1970);128
2926;Hairspray (1988);144
2927;Brief Encounter (1946);8320
2928;Razor's Edge, The (1984);128
2929;Reds (1981);128
2930;Return with Honor (1998);64
2931;Time of the Gypsies (Dom za vesanje) (1989);128
2932;Days of Heaven (1978);128
2933;Fire Within, The (Le Feu Follet) (1963);128
2934;Love Bewitched, A (El Amor Brujo) (1986);2048
2935;Lady Eve, The (1941);8208
2936;Sullivan's Travels (1942);16
2937;Palm Beach Story, The (1942);16
2938;Man Facing Southeast (Hombre Mirando al Sudeste) (1986);128
2939;Niagara (1953);32896
2940;Gilda (1946);512
2941;South Pacific (1958);75776
2942;Flashdance (1983);8320
2943;Indochine (1992);8320
2944;Dirty Dozen, The (1967);65537
2945;Mike's Murder (1984);4096
2946;Help! (1965);2064
2947;Goldfinger (1964);1
2948;From Russia with Love (1963);1
2949;Dr. No (1962);1
2950;Blue Lagoon, The (1980);8322
2951;Fistful of Dollars, A (1964);131073
2952;Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996);32800
2953;Home Alone 2: Lost in New York (1992);24
2954;Penitentiary (1979);128
2955;Penitentiary II (1982);128
2956;Someone to Watch Over Me (1987);32801
2957;Sparrows (1926);128
2958;Naturally Native (1998);128
2959;Fight Club (1999);128
2960;Beefcake (1999);128
2961;Story of Us, The (1999);144
2962;Fever Pitch (1997);8208
2963;Joe the King (1999);160
2964;Julien Donkey-Boy (1999);128
2965;Omega Code, The (1999);1
2966;Straight Story, The (1999);128
2967;Bad Seed, The (1956);32896
2968;Time Bandits (1981);16642
2969;Man and a Woman, A (Un Homme et une Femme) (1966);8320
2970;Fitzcarraldo (1982);130
2971;All That Jazz (1979);2048
2972;Red Sorghum (Hong Gao Liang) (1987);65664
2973;Crimes and Misdemeanors (1989);16
2974;Bats (1999);33792
2975;Best Man, The (1999);128
2976;Bringing Out the Dead (1999);1152
2977;Crazy in Alabama (1999);144
2978;Three to Tango (1999);8208
2979;Body Shots (1999);128
2980;Men Cry Bullets (1997);128
2981;Brother, Can You Spare a Dime? (1975);64
2982;Guardian, The (1990);33792
2983;Ipcress File, The (1965);32768
2984;On Any Sunday (1971);64
2985;Robocop (1987);16417
2986;Robocop 2 (1990);16417
2987;Who Framed Roger Rabbit? (1988);518
2988;Melvin and Howard (1980);128
2989;For Your Eyes Only (1981);1
2990;Licence to Kill (1989);1
2991;Live and Let Die (1973);1
2992;Rawhead Rex (1986);33792
2993;Thunderball (1965);1
2994;City, The (1998);128
2995;House on Haunted Hill, The (1999);1024
2996;Music of the Heart (1999);128
2997;Being John Malkovich (1999);16
2998;Dreaming of Joseph Lees (1998);8192
2999;Man of the Century (1999);16
3000;Princess Mononoke, The (Mononoke Hime) (1997);7
3001;Suburbans, The (1999);128
3002;My Best Fiend (Mein liebster Feind) (1999);64
3003;Train of Life (Train De Vie) (1998);144
3004;Bachelor, The (1999);8208
3005;Bone Collector, The (1999);32768
3006;Insider, The (1999);128
3007;American Movie (1999);64
3008;Last Night (1998);32768
3009;Portraits Chinois (1996);128
3010;Rosetta (1999);128
3011;They Shoot Horses, Don't They? (1969);128
3012;Battling Butler (1926);16
3013;Bride of Re-Animator (1990);1040
3014;Bustin' Loose (1981);16
3015;Coma (1978);32768
3016;Creepshow (1982);1024
3017;Creepshow 2 (1987);1024
3018;Re-Animator (1985);1024
3019;Drugstore Cowboy (1989);160
3020;Falling Down (1993);129
3021;Funhouse, The (1981);1024
3022;General, The (1927);16
3023;My Best Girl (1927);8208
3024;Piranha (1978);17408
3025;Rough Night in Jericho (1967);131072
3026;Slaughterhouse (1987);1024
3027;Slaughterhouse 2 (1988);1024
3028;Taming of the Shrew, The (1967);16
3029;Nighthawks (1981);129
3030;Yojimbo (1961);131216
3031;Repossessed (1990);16
3032;Omega Man, The (1971);16384
3033;Spaceballs (1987);16400
3034;Robin Hood (1973);12
3035;Mister Roberts (1955);65680
3036;Quest for Fire (1981);2
3037;Little Big Man (1970);131216
3038;Face in the Crowd, A (1957);128
3039;Trading Places (1983);16
3040;Meatballs (1979);16
3041;Meatballs Part II (1984);16
3042;Meatballs III (1987);16
3043;Meatballs 4 (1992);16
3044;Dead Again (1991);45056
3045;Peter's Friends (1992);144
3046;Incredibly True Adventure of Two Girls in Love, The (1995);8208
3047;Experience Preferred... But Not Essential (1982);128
3048;Under the Rainbow (1981);16
3049;How I Won the War (1967);65552
3050;Light It Up (1999);128
3051;Anywhere But Here (1999);128
3052;Dogma (1999);16
3053;Messenger: The Story of Joan of Arc, The (1999);65664
3054;Pok�mon: The First Movie (1998);12
3055;Felicia's Journey (1999);32768
3056;Oxygen (1999);32768
3057;Where's Marlowe? (1999);16
3058;Ape, The (1940);17408
3059;British Intelligence (1940);128
3060;Commitments, The (1991);144
3061;Holiday Inn (1942);2064
3062;Longest Day, The (1962);65665
3063;Poison Ivy (1992);32768
3064;Poison Ivy: New Seduction (1997);32768
3065;Ten Benny (1997);128
3066;Tora! Tora! Tora! (1970);65536
3067;Women on the Verge of a Nervous Breakdown (1988);144
3068;Verdict, The (1982);128
3069;Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972);128
3070;Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984);16402
3071;Stand and Deliver (1987);128
3072;Moonstruck (1987);16
3073;Sandpiper, The (1965);8320
3074;Jeremiah Johnson (1972);131072
3075;Repulsion (1965);32768
3076;Irma la Douce (1963);16
3077;42 Up (1998);64
3078;Liberty Heights (1999);128
3079;Mansfield Park (1999);128
3080;Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998);16512
3081;Sleepy Hollow (1999);9216
3082;World Is Not Enough, The (1999);32769
3083;All About My Mother (Todo Sobre Mi Madre) (1999);144
3084;Home Page (1999);64
3085;Living Dead Girl, The (La Morte Vivante) (1982);1024
3086;March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934);16
3087;Scrooged (1988);16
3088;Harvey (1950);16
3089;Bicycle Thief, The (Ladri di biciclette) (1948);128
3090;Matewan (1987);128
3091;Kagemusha (1980);65664
3092;Chushingura (1962);128
3093;McCabe & Mrs. Miller (1971);131200
3094;Maurice (1987);8320
3095;Grapes of Wrath, The (1940);128
3096;My Man Godfrey (1957);16
3097;Shop Around the Corner, The (1940);8208
3098;Natural, The (1984);128
3099;Shampoo (1975);8208
3100;River Runs Through It, A (1992);128
3101;Fatal Attraction (1987);32768
3102;Jagged Edge (1985);32768
3103;Stanley & Iris (1990);8320
3104;Midnight Run (1988);51
3105;Awakenings (1990);128
3106;Come See the Paradise (1990);8320
3107;Backdraft (1991);129
3108;Fisher King, The (1991);8336
3109;River, The (1984);128
3110;Country (1984);128
3111;Places in the Heart (1984);128
3112;'Night Mother (1986);128
3113;End of Days (1999);32769
3114;Toy Story 2 (1999);28
3115;Flawless (1999);128
3116;Miss Julie (1999);128
3117;Ride with the Devil (1999);73856
3118;Tumbleweeds (1999);128
3119;Bay of Blood (Reazione a catena) (1971);1024
3120;Distinguished Gentleman, The (1992);16
3121;Hitch-Hiker, The (1953);512
3122;Santa Fe Trail (1940);139392
3123;Spring Fever USA (a.k.a. Lauderdale) (1989);16
3124;Agnes Browne (1999);144
3125;End of the Affair, The (1999);128
3126;End of the Affair, The (1955);128
3127;Holy Smoke (1999);128
3128;Map of the World, A (1999);128
3129;Sweet and Lowdown (1999);144
3130;Bonfire of the Vanities (1990);16
3131;Broadway Damage (1997);16
3132;Daddy Long Legs (1919);16
3133;Go West (1925);16
3134;Grand Illusion (Grande illusion, La) (1937);65664
3135;Great Santini, The (1979);128
3136;James Dean Story, The (1957);64
3137;Sea Wolves, The (1980);65537
3138;Stealing Home (1988);128
3139;Tarzan the Fearless (1933);3
3140;Three Ages, The (1923);16
3141;Two Jakes, The (1990);128
3142;U2: Rattle and Hum (1988);2112
3143;Hell in the Pacific (1968);65664
3144;Glass Bottom Boat, The (1966);8208
3145;Cradle Will Rock, The (1999);128
3146;Deuce Bigalow: Male Gigolo (1999);16
3147;Green Mile, The (1999);32896
3148;Cider House Rules, The (1999);128
3149;Diamonds (1999);4096
3150;War Zone, The (1999);128
3151;Bat Whispers, The (1930);4256
3152;Last Picture Show, The (1971);128
3153;7th Voyage of Sinbad, The (1958);259
3154;Blood on the Sun (1945);65664
3155;Anna and the King (1999);8320
3156;Bicentennial Man (1999);16528
3157;Stuart Little (1999);24
3158;Emperor and the Assassin, The (Jing ke ci qin wang) (1999);128
3159;Fantasia 2000 (1999);2060
3160;Magnolia (1999);128
3161;Onegin (1999);128
3162;Simpatico (1999);144
3163;Topsy-Turvy (1999);128
3164;Alley Cats, The (1968);128
3165;Boiling Point (1993);129
3166;Brenda Starr (1989);2
3167;Carnal Knowledge (1971);128
3168;Easy Rider (1969);130
3169;Falcon and the Snowman, The (1984);128
3170;Hi-Yo Silver (1940);131072
3171;Room at the Top (1959);128
3172;Ulysses (Ulisse) (1954);2
3173;Any Given Sunday (1999);128
3174;Man on the Moon (1999);144
3175;Galaxy Quest (1999);16402
3176;Talented Mr. Ripley, The (1999);36992
3177;Next Friday (1999);16
3178;Hurricane, The (1999);128
3179;Angela's Ashes (1999);128
3180;Play it to the Bone (1999);144
3181;Titus (1999);128
3182;Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999);64
3183;Third Miracle, The (1999);128
3184;Montana (1998);177
3185;Snow Falling on Cedars (1999);128
3186;Girl, Interrupted (1999);128
3187;Trans (1998);128
3188;Life and Times of Hank Greenberg, The (1998);64
3189;My Dog Skip (1999);16
3190;Supernova (2000);16386
3191;Quarry, The (1998);128
3192;Terrorist, The (Malli) (1998);128
3193;Creature (1999);64
3194;Way We Were, The (1973);128
3195;Tess of the Storm Country (1922);128
3196;Stalag 17 (1953);65664
3197;Presidio, The (1988);1
3198;Papillon (1973);128
3199;Pal Joey (1957);10256
3200;Last Detail, The (1973);144
3201;Five Easy Pieces (1970);128
3202;Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971);128
3203;Dead Calm (1989);32768
3204;Boys from Brazil, The (1978);32768
3205;Black Sunday (La Maschera Del Demonio) (1960);1024
3206;Against All Odds (1984);8192
3207;Snows of Kilimanjaro, The (1952);2
3208;Loaded Weapon 1 (1993);17
3209;Loves of Carmen, The (1948);128
3210;Fast Times at Ridgemont High (1982);16
3211;Cry in the Dark, A (1988);128
3212;Born to Win (1971);128
3213;Batman: Mask of the Phantasm (1993);12
3214;American Flyers (1985);128
3215;Voyage of the Damned (1976);128
3216;Vampyros Lesbos (Las Vampiras) (1970);1024
3217;Star Is Born, A (1937);128
3218;Poison (1991);128
3219;Pacific Heights (1990);32768
3220;Night Tide (1961);128
3221;Draughtsman's Contract, The (1982);128
3222;Carmen (1984);128
3223;Zed & Two Noughts, A (1985);128
3224;Woman in the Dunes (Suna no onna) (1964);128
3225;Down to You (2000);8208
3226;Hellhounds on My Trail (1999);64
3227;Not Love, Just Frenzy (M�s que amor, frenes�) (1996);32912
3228;Wirey Spindell (1999);16
